,office,node/3686157132,node/4449837691,way/1497789845,way/301859277,way/759987899,way/1125139659,node/746627029,way/298902402,way/60044139,node/13377797577,node/2061879185,node/10266409318,node/1112015371,node/2599542242,node/10792703614,way/1050768070,way/1173781965,way/1156068846,node/1092878580,node/13192600286,node/11401552485,node/2631338026,way/418665227,node/2905961116,node/2784089953,way/431072075,node/13457640691,way/471722581,node/12587586255,way/502841208,node/1511622328,node/2613719490,node/1998376334,node/11083618706,node/1998376340,node/4065359328,way/101974944,node/11794162206,way/332587893,way/667746336,node/10726315310,node/4912455161,node/6723530125,way/1163945142,way/753703519,way/283638701,node/4374935729,node/5602005239,way/1094224072,way/674299894,node/3777486881,node/622204540,way/473868951,node/3123215557,way/304004266,node/2304484464,node/1080996458,node/4769471534,node/10937770886,node/2636758535,node/1600767375,node/2606420203,node/3254987866,node/3895220847,node/11210080138,way/1131163538,node/2304484684,node/10011137809,way/326955764,node/12196594520,node/2529991306,node/2078116017,node/5586709673,node/2939048403,way/223128134,node/2951316219,way/681503955,way/568771392,node/4678874493,node/7341225608,node/12425250871,node/178821228,way/261806925,node/12144695461,node/184049470,node/10827905563,node/2651530874,way/511539213,node/4666017389,node/2621636923,node/902327015,node/363997548,node/1128664813,node/4610137789,node/6121549487,node/622204591,node/3523190952,way/170505341,node/674477959,node/26289763,node/327528975,node/614939487,node/4338377884,node/11269074158,node/5109205856,node/4077525244,node/3056287062,way/1454716354,node/3014835252,way/1139030278,node/5210751039,node/1762579478,node/1452885165,node/4769476622,node/1992854977,node/3974972557,way/997439163,node/12433858548,node/3113588327,node/4609504482,node/332074128,way/945061262,node/336262498,node/6566648095,node/627574779,node/302790436,way/585852861,node/2580708138,node/5884199085,node/3211789361,node/4921020221,node/4343081824,node/3770301444,way/1360293399,node/2182364515,way/293463784,node/10606501241,way/1360293417,node/13176973077,node/13904673940,node/4715569699,way/499614429,way/743710865,node/871073568,way/376470743,node/262353392,node/2551116095,node/2606625338,node/2134285281,node/5176377207,node/9540446866,node/4394136790,node/5830690815,way/994058707,node/3057780133,way/908382642,node/831025935,node/810206915,node/637776200,way/313495189,node/4734171440,node/299938277,node/529705675,node/6922982209,node/3876914565,way/1349747787,node/2068640057,node/1444943078,way/477207073,node/2648889791,way/1367403155,way/1330622520,node/292354225,node/8936265515,node/1312900851,way/442113937,node/470926455,way/441440085,node/7137691094,node/5799799202,node/12403420156,way/1003915685
way/283638701,14.826,45.406,32.355,28.548,26.649,26.023,28.944,25.969,27.783,24.174,20.797,17.199,25.391,25.416,26.937,31.194,35.950,27.831,19.689,23.263,30.156,25.614,23.755,23.392,26.595,24.355,19.684,14.208,25.378,12.693,21.869,22.377,17.497,12.258,14.659,11.674,20.645,22.056,13.627,26.915,9.429,8.846,19.889,15.324,12.248,5.831,0.000,7.838,11.452,15.465,3.416,11.310,15.706,15.565,4.552,16.944,13.439,5.511,12.992,6.846,16.894,24.524,10.029,6.966,9.589,6.402,7.815,15.095,10.060,26.864,9.885,9.342,9.314,8.689,7.158,17.792,9.313,9.800,28.765,9.477,12.943,9.902,11.690,11.609,11.649,10.922,14.022,12.015,9.855,12.512,11.772,12.622,11.268,11.023,11.632,10.228,13.513,11.947,17.057,12.321,9.824,12.539,22.699,12.275,17.156,11.606,13.762,13.420,18.693,12.435,38.574,14.375,20.998,11.468,16.877,17.420,18.090,31.343,16.503,15.930,15.814,30.730,29.833,29.651,14.615,21.741,17.799,14.348,17.031,20.087,14.465,21.771,27.433,17.328,14.884,15.787,16.041,16.900,16.838,27.381,17.799,15.612,18.582,32.233,26.282,32.286,19.083,21.101,17.135,36.880,20.113,20.985,35.196,30.954,22.585,19.562,32.619,31.201,35.279,38.619,36.642,20.748,23.068,37.881,23.892,24.592,32.945,25.761,26.645,27.818,28.880,40.509,46.797,30.972,37.373,58.956,36.492,51.588,52.216,52.889,42.587,40.749,59.736
node/4374935729,8.320,42.519,29.467,25.660,23.762,23.135,23.535,20.560,22.373,18.764,17.909,14.311,19.982,16.447,21.742,25.272,30.028,20.034,14.464,15.684,24.234,19.692,17.833,17.470,20.673,18.432,12.303,9.708,19.456,5.324,15.947,16.454,9.918,20.257,7.423,19.674,14.722,16.134,21.626,20.993,17.437,2.102,13.967,9.401,6.326,13.821,7.191,0.000,3.624,9.543,8.546,3.253,6.600,6.311,8.483,23.707,5.527,5.780,5.081,4.390,7.788,18.602,3.900,4.434,4.655,11.108,13.539,7.184,16.965,20.942,6.894,6.810,6.511,6.495,10.724,9.971,6.780,7.606,22.843,7.283,7.600,8.241,8.088,9.077,17.829,9.261,8.679,8.413,12.880,18.778,9.240,9.019,10.358,8.828,9.100,11.415,9.911,9.415,21.024,10.364,15.379,10.007,17.357,11.947,11.814,9.074,10.160,10.888,28.507,9.903,40.575,18.072,30.813,13.036,14.345,11.934,21.787,25.420,13.971,13.398,13.282,24.808,23.911,23.729,18.311,26.256,15.267,11.816,14.499,14.745,18.162,16.428,29.434,14.796,18.581,19.483,19.737,14.384,20.535,29.383,15.268,19.309,16.050,26.890,27.641,34.288,16.551,18.569,14.603,38.882,17.581,18.453,29.273,25.611,26.282,17.030,27.277,28.155,37.281,40.620,38.644,18.216,20.536,31.959,21.360,22.060,35.133,24.954,25.800,28.238,28.034,35.167,41.455,30.127,36.528,53.614,33.524,46.246,46.873,47.547,39.619,39.903,56.768
node/5602005239,6.672,45.981,32.929,29.123,27.224,26.597,21.886,18.912,20.725,17.116,18.187,17.773,18.333,13.094,17.247,21.941,26.697,15.587,12.816,12.331,20.903,15.245,13.386,15.973,17.342,18.109,8.950,8.060,16.125,7.549,12.616,13.123,6.565,23.719,5.775,23.136,11.391,12.803,25.089,17.662,20.900,5.145,10.636,6.070,1.788,17.284,10.654,3.455,0.000,4.659,12.009,3.310,3.481,3.192,11.946,27.731,3.531,13.304,3.084,6.586,4.668,7.665,4.254,7.154,5.573,14.570,17.001,5.187,20.988,17.610,6.053,7.803,6.042,6.026,14.186,7.588,9.500,7.137,19.512,6.814,7.459,8.100,7.947,9.023,21.291,8.260,8.538,8.272,18.023,22.241,8.868,8.878,8.606,8.360,11.819,14.134,9.770,12.134,24.486,10.223,18.841,12.726,11.674,9.612,11.673,11.794,10.019,13.607,31.970,12.622,44.038,21.534,34.276,20.716,11.329,11.793,25.249,22.089,11.194,11.126,16.001,21.477,20.580,20.398,21.774,29.718,12.473,14.535,11.945,14.604,21.624,16.287,32.897,12.698,22.043,22.945,23.200,24.059,23.997,32.845,17.987,22.771,18.769,23.360,31.103,37.750,19.345,18.804,17.322,42.344,20.300,21.173,25.942,27.974,29.744,19.750,27.698,31.618,40.743,44.082,42.106,20.935,23.255,28.628,24.079,24.779,38.596,27.674,28.519,30.957,30.753,36.535,41.497,32.846,39.247,53.656,36.244,47.614,48.241,48.914,42.339,42.623,58.527
way/1094224072,8.600,47.556,34.505,30.698,28.800,28.173,25.471,22.496,24.310,20.701,22.947,19.349,19.844,18.697,18.066,18.775,23.531,17.166,13.618,13.295,17.737,16.023,14.965,14.133,14.176,14.943,12.272,11.646,12.960,10.979,9.450,9.958,6.576,27.857,7.960,27.274,8.226,9.637,29.227,14.496,25.038,10.545,7.470,3.855,3.815,21.422,14.792,9.822,4.369,0.000,16.147,6.971,2.234,3.365,16.084,31.869,5.038,17.442,5.563,14.811,4.332,6.601,6.733,14.923,8.671,18.709,21.139,5.098,28.131,13.400,8.537,17.298,9.121,9.729,18.324,6.808,17.269,10.840,15.301,10.517,8.534,9.884,9.731,19.565,25.429,10.598,9.097,9.750,22.162,26.379,19.729,10.356,11.694,12.285,19.588,21.394,11.248,19.903,28.624,11.701,22.979,20.495,10.610,12.289,12.231,19.563,11.497,21.376,36.763,20.392,48.176,25.672,39.069,24.854,13.463,13.271,29.387,17.879,14.528,14.829,23.770,17.266,16.369,16.187,25.912,33.856,14.527,22.304,15.627,15.191,25.762,18.868,37.035,25.285,26.181,27.084,27.338,28.197,28.135,36.983,25.756,26.909,27.232,19.149,35.241,41.888,26.394,25.852,25.091,46.482,28.070,28.942,21.732,23.764,33.882,27.519,23.487,35.756,44.881,48.220,46.244,32.051,29.550,24.417,31.848,32.548,42.734,37.058,37.942,39.115,40.176,32.324,37.286,42.269,48.670,49.445,41.990,43.403,44.030,44.704,48.086,52.046,54.316
way/674299894,17.388,46.570,33.519,29.712,27.813,27.186,30.108,27.133,28.946,25.337,21.960,18.362,26.555,23.111,28.407,31.937,36.693,26.699,24.835,22.349,30.898,26.357,24.498,24.134,27.337,25.097,18.968,16.769,26.121,15.254,22.612,23.119,16.582,12.432,14.088,11.848,21.387,22.799,13.801,27.658,9.612,9.588,20.631,16.066,12.991,5.996,2.726,8.581,12.195,16.208,0.000,12.053,16.449,16.308,1.748,17.767,14.181,3.106,13.735,7.575,17.637,25.267,11.867,7.181,10.436,3.768,5.181,15.838,10.374,27.606,10.286,7.012,9.441,8.819,4.223,18.620,7.193,9.713,29.508,9.390,13.771,9.815,10.661,8.501,11.328,10.836,14.850,12.416,7.221,12.277,9.891,13.023,11.704,11.693,9.512,7.293,13.601,9.828,14.523,12.687,8.878,10.389,23.527,12.597,17.984,9.487,14.163,8.737,19.006,10.320,34.075,11.571,21.312,8.834,14.761,15.305,15.286,32.085,14.388,13.815,13.699,31.473,30.576,30.394,11.810,22.055,15.684,12.233,14.916,20.915,11.661,22.599,22.933,15.213,12.080,12.982,13.236,14.095,14.034,22.882,15.684,12.808,16.467,33.061,21.140,27.787,16.968,18.986,15.020,32.381,17.592,18.870,35.938,31.782,19.781,17.447,33.447,21.654,30.780,34.119,32.143,18.633,20.953,38.624,22.028,22.727,28.632,22.957,23.841,25.014,26.075,41.337,47.625,28.168,34.569,59.784,33.688,52.416,53.044,53.717,39.783,37.944,56.932
node/3777486881,7.922,44.795,31.744,27.937,26.038,25.412,23.136,20.161,21.975,18.366,19.437,16.588,19.583,19.608,21.129,25.025,29.781,19.787,14.066,15.437,23.987,19.445,17.586,17.223,20.426,18.186,12.056,9.310,19.210,8.799,15.700,16.208,9.671,20.996,7.025,20.413,14.476,15.887,22.366,20.746,18.177,5.212,13.720,9.155,4.144,14.561,8.567,2.939,3.230,6.990,10.866,0.000,5.342,4.086,9.119,23.867,2.877,5.940,2.431,3.510,5.808,9.058,1.921,4.595,3.047,11.844,13.441,4.534,17.125,20.695,3.947,6.970,3.916,3.900,10.517,7.321,6.941,5.011,22.596,4.688,5.234,5.437,5.284,9.237,17.434,6.133,6.312,5.609,13.040,18.384,9.400,6.216,6.479,6.233,9.260,11.575,7.107,9.575,20.629,7.561,14.984,10.167,14.990,7.485,9.447,9.235,7.356,11.048,25.747,10.063,40.711,17.677,28.052,13.196,9.323,9.131,21.922,25.174,9.067,13.558,13.442,24.561,23.664,23.482,17.916,26.391,15.428,11.976,14.660,12.378,17.767,14.062,29.570,14.957,18.186,19.088,19.343,14.544,20.140,29.518,15.428,18.914,16.210,24.524,27.776,34.423,16.711,16.578,14.763,39.017,17.742,18.614,29.026,23.245,25.887,17.191,24.910,27.761,37.416,40.755,38.779,18.376,20.696,31.712,21.520,22.220,35.269,25.115,25.960,28.398,28.194,32.800,39.088,30.287,36.688,51.247,33.685,43.879,44.507,45.180,39.780,40.064,56.928
node/622204540,8.991,48.331,35.280,31.473,29.575,28.948,26.568,23.594,25.407,21.798,22.869,20.124,14.702,14.448,19.755,20.464,25.220,20.942,14.009,13.686,19.426,17.712,15.600,15.822,15.865,16.632,10.286,9.717,14.649,11.754,11.139,11.647,7.919,28.248,8.351,27.665,9.915,11.326,29.617,16.185,25.428,8.837,9.159,4.630,3.954,21.812,15.182,7.147,3.793,2.385,16.537,5.974,0.000,1.583,16.474,32.259,4.034,12.275,4.567,9.293,1.514,4.511,5.736,10.930,7.674,19.099,21.530,3.315,25.517,12.727,7.540,10.280,8.124,8.733,18.715,4.724,13.276,9.843,14.629,9.521,6.804,8.067,7.831,11.500,25.820,8.440,6.940,7.592,22.552,26.769,11.526,8.199,9.537,10.128,15.595,17.910,9.090,15.911,29.015,9.544,23.370,11.965,8.520,10.132,10.074,15.570,9.339,17.383,36.498,16.399,48.566,26.063,38.804,25.245,11.306,11.114,29.777,15.243,12.371,12.846,13.541,14.631,13.734,10.702,26.302,34.247,12.370,18.311,13.470,13.034,26.153,12.471,37.425,14.418,26.572,27.474,27.728,28.587,28.526,37.374,15.485,27.300,15.793,16.514,35.632,42.279,17.776,17.234,21.099,46.873,24.077,20.867,19.096,21.128,34.273,23.526,20.852,36.146,45.272,48.611,46.635,24.067,22.361,21.782,27.856,28.555,43.124,31.450,32.295,34.734,34.530,29.689,34.651,36.622,43.023,46.810,34.006,40.767,41.395,42.068,40.101,46.399,51.681
way/473868951,8.627,47.676,34.625,30.818,28.920,28.293,25.665,22.690,24.504,20.895,21.966,19.469,14.338,14.085,19.145,22.532,27.288,17.437,13.645,13.322,21.494,17.095,15.236,14.873,17.933,18.700,9.922,9.353,16.716,11.327,13.207,13.715,7.556,27.884,7.987,27.301,11.982,13.394,29.253,18.253,25.064,8.955,11.227,6.662,3.386,21.449,14.819,7.265,3.232,3.641,16.173,4.469,1.256,0.000,16.110,28.698,2.152,10.770,3.062,7.787,1.660,5.458,4.231,9.425,6.169,18.735,21.166,2.658,21.955,13.674,6.035,8.775,6.619,7.228,18.351,4.067,11.771,8.338,15.576,8.016,5.649,7.382,7.229,9.995,25.456,7.696,6.217,6.848,17.871,26.406,9.996,7.454,8.793,9.383,14.090,16.405,8.346,14.406,28.651,8.799,23.006,14.998,9.466,9.387,9.351,14.065,8.595,15.878,36.135,14.894,48.203,25.699,38.440,18.026,10.561,10.369,29.414,16.190,11.626,12.328,18.272,15.578,14.681,11.649,25.938,33.883,11.625,16.806,12.725,12.377,25.789,13.418,37.061,13.900,26.208,27.110,27.365,19.375,28.162,37.010,20.258,26.936,15.136,17.461,35.268,41.915,17.118,16.577,19.594,46.509,22.572,23.444,20.043,22.075,33.909,22.021,21.798,35.783,44.908,48.247,46.271,23.207,21.704,22.729,26.351,27.050,42.760,29.945,30.790,33.229,33.025,30.635,35.598,35.117,41.518,47.756,33.349,41.714,42.342,43.015,39.444,44.894,52.627
node/3123215557,14.302,45.886,32.835,29.028,27.129,26.503,29.424,26.449,28.263,24.654,21.277,17.679,25.871,22.428,27.723,31.253,36.009,26.015,24.152,21.665,30.215,25.673,23.814,23.451,26.654,24.413,18.284,15.482,25.437,13.967,21.928,22.436,15.899,13.476,13.405,12.893,20.703,22.115,14.845,26.974,10.656,8.904,19.948,15.382,12.307,7.040,3.095,7.897,11.511,15.524,1.414,11.369,15.765,15.624,0.000,17.487,13.498,2.422,13.051,6.187,16.953,24.583,11.183,5.984,11.528,4.327,6.758,15.154,10.745,26.923,9.089,5.815,8.244,7.622,3.943,17.936,5.996,8.516,28.824,8.193,13.087,8.618,9.464,7.304,11.048,9.639,14.166,13.899,7.780,11.997,9.712,14.506,11.525,11.514,8.315,7.012,13.422,8.631,14.243,12.508,8.598,9.223,22.843,12.418,17.300,8.290,15.646,8.457,18.153,9.123,33.794,11.291,20.459,10.473,13.565,14.108,15.005,31.401,13.191,12.618,12.502,30.789,29.892,29.710,11.530,19.475,14.488,11.036,13.720,20.231,11.381,21.915,22.653,14.016,11.800,12.702,12.956,13.815,13.754,22.602,14.488,12.528,15.270,32.377,20.860,27.507,15.771,17.789,13.823,32.101,17.312,17.674,35.254,31.098,19.500,16.251,32.763,21.374,30.500,33.839,31.863,17.436,19.756,37.940,21.747,22.447,28.352,22.677,23.561,24.734,25.795,40.653,46.941,27.888,34.289,59.100,33.408,51.732,52.360,53.033,39.503,37.664,56.652
way/304004266,27.748,54.599,41.548,37.741,35.842,35.215,39.631,36.748,38.470,34.861,29.989,26.299,37.261,37.867,41.120,49.136,53.892,39.460,32.329,37.104,48.097,39.118,37.259,41.531,44.536,42.155,37.892,27.129,43.320,25.614,41.116,40.318,30.418,15.280,27.580,14.697,38.586,39.998,11.249,44.857,12.451,25.119,37.830,33.265,28.214,12.239,18.235,23.281,27.418,35.385,17.674,24.297,31.672,28.824,17.205,0.000,27.616,18.564,26.078,20.496,30.546,42.466,24.736,19.271,23.363,14.005,14.678,29.188,10.608,44.805,23.659,18.970,21.562,20.941,14.709,31.490,18.642,20.298,46.706,21.389,26.640,21.814,27.128,18.296,12.196,20.578,27.719,21.033,14.719,8.953,18.459,22.323,20.273,20.262,18.119,15.881,22.169,18.815,9.075,21.256,14.688,18.957,30.680,21.166,24.212,18.475,22.738,17.552,12.270,19.315,20.418,19.667,10.961,16.331,22.257,22.800,14.899,49.284,21.883,22.809,22.702,48.672,47.775,32.920,19.907,12.564,24.688,21.227,23.920,26.930,19.758,29.294,14.036,24.217,20.177,21.079,21.333,22.192,22.131,14.940,24.688,20.905,25.471,39.756,19.859,16.423,25.972,27.989,24.024,20.633,25.688,27.874,41.723,38.477,27.877,26.451,40.142,24.778,20.074,23.413,21.437,27.637,29.956,41.786,30.780,31.480,25.086,31.054,31.938,35.165,34.961,48.032,54.320,34.126,36.585,66.479,41.785,59.111,59.739,60.412,47.880,43.903,65.028
node/2304484464,8.643,47.952,34.901,31.094,29.195,28.568,23.857,20.883,22.696,19.087,20.158,19.744,20.304,20.329,21.850,23.293,28.049,20.509,14.787,14.500,22.254,20.166,18.308,17.944,18.693,18.907,11.119,10.031,17.477,9.520,13.968,14.475,8.734,25.690,7.746,25.107,12.743,14.155,27.060,19.014,22.871,7.148,11.987,7.422,3.957,19.255,12.625,5.457,3.013,5.102,13.980,2.661,2.918,1.663,13.917,26.890,0.000,8.963,1.254,5.980,3.501,6.751,2.423,7.617,4.362,16.542,18.972,2.227,20.148,14.967,4.228,6.967,4.811,5.420,16.157,5.014,9.963,6.531,16.869,6.208,4.471,5.575,5.421,8.187,20.457,6.518,5.040,5.670,16.063,21.406,8.188,6.277,7.615,7.754,12.283,14.598,7.168,12.598,23.651,7.622,18.007,13.190,11.129,8.210,8.174,12.257,7.417,14.071,33.941,13.086,43.733,20.700,36.247,16.219,9.384,9.192,24.945,17.853,10.449,10.520,16.465,17.240,16.343,13.312,20.939,29.414,10.448,14.999,11.339,12.076,20.790,12.789,32.592,12.092,21.209,22.111,22.365,17.567,23.163,32.541,18.451,21.937,14.835,23.251,30.799,37.446,16.817,16.276,17.786,42.040,20.764,21.637,21.706,21.972,28.910,20.213,23.637,30.783,40.439,43.778,41.801,21.399,23.719,24.391,24.543,25.243,38.291,28.137,28.983,31.421,31.217,31.527,37.815,33.310,39.711,49.974,33.048,42.606,43.233,43.907,39.143,43.086,53.519
node/1080996458,16.259,47.843,34.792,30.985,29.086,28.459,31.381,28.406,30.220,26.610,23.233,19.636,27.828,24.385,29.680,33.210,37.966,27.972,26.109,23.622,32.172,27.630,25.771,25.408,28.611,26.370,20.241,17.439,27.394,15.924,23.885,24.392,17.855,15.433,15.361,14.850,22.660,24.072,16.802,28.931,12.613,7.421,21.905,17.339,14.264,8.997,5.341,5.583,13.468,17.481,3.370,6.600,17.722,11.127,1.957,19.444,9.918,0.000,8.380,2.847,12.848,26.540,7.039,1.581,5.590,5.761,8.191,11.490,12.702,28.880,5.351,4.230,4.506,3.885,3.999,13.792,3.616,4.778,30.781,4.456,8.942,4.880,5.726,5.719,13.005,5.901,10.021,7.481,8.106,13.954,6.076,8.088,6.247,6.001,5.935,7.032,8.979,6.251,16.200,7.300,10.555,6.843,18.699,7.253,13.156,5.910,9.228,7.723,20.110,6.743,35.751,13.248,22.416,12.430,11.185,11.728,16.962,27.974,10.811,10.238,10.122,27.362,26.464,21.396,13.487,21.432,12.107,8.656,11.339,16.087,13.338,17.770,24.610,11.636,13.757,14.659,14.913,15.772,15.711,24.559,12.108,14.485,12.890,28.232,22.817,29.463,13.391,15.409,11.443,34.057,14.421,15.294,30.199,26.953,21.457,13.870,28.619,23.331,32.456,35.796,33.819,15.056,17.376,30.263,18.200,18.900,30.309,21.794,22.640,25.078,24.874,36.509,42.797,26.967,33.368,54.956,30.364,47.588,48.215,48.889,36.459,36.743,53.608
node/4769471534,8.632,46.564,33.513,29.706,27.807,27.180,23.846,20.872,22.685,19.076,20.148,18.356,20.294,20.318,21.839,23.986,28.742,20.498,14.776,15.060,22.948,20.156,18.297,17.933,19.387,18.896,11.679,10.020,18.171,9.509,14.661,15.169,9.294,21.800,7.735,21.217,13.437,14.848,23.169,19.707,18.980,6.965,12.681,8.116,4.517,15.364,10.336,5.127,3.573,5.795,12.635,2.650,4.147,2.891,9.922,25.636,1.683,7.709,0.000,5.260,4.613,7.863,1.169,6.363,3.108,13.613,15.210,3.339,18.894,16.080,2.974,5.713,3.558,4.317,12.286,6.126,8.710,5.428,17.981,5.105,3.677,4.321,4.168,6.933,19.203,5.341,4.756,4.493,14.809,20.152,6.934,5.099,6.438,7.028,11.029,13.344,5.991,11.344,22.398,6.444,16.753,11.936,13.434,7.032,7.891,11.003,6.240,12.817,27.515,11.832,42.479,19.445,29.821,14.965,8.206,8.014,23.691,18.608,9.271,9.417,15.211,17.995,17.098,16.131,19.685,28.160,9.270,13.745,10.370,10.822,19.536,12.505,31.338,16.725,19.955,20.857,21.111,16.313,21.909,31.287,17.197,20.683,13.581,22.967,29.545,36.192,15.563,15.022,16.532,40.786,19.510,20.383,24.934,21.688,27.655,18.959,23.354,29.529,39.185,42.524,40.547,20.145,22.465,24.998,23.289,23.989,37.037,26.883,27.729,30.167,29.963,31.244,37.532,32.056,38.457,49.690,31.794,42.322,42.950,43.623,37.889,41.832,53.236
node/10937770886,11.181,45.183,32.132,28.325,26.427,25.800,26.395,23.421,25.234,21.625,20.574,16.976,22.842,19.307,24.602,28.133,32.888,22.894,17.325,18.544,27.094,22.552,20.693,20.330,23.533,21.293,15.163,12.569,22.317,8.872,18.807,19.315,12.778,17.693,10.284,17.110,17.583,18.995,19.063,23.854,14.874,5.216,16.827,12.262,9.187,11.258,6.125,3.377,6.738,12.404,6.228,4.394,10.176,8.921,4.815,20.565,7.712,2.637,6.174,0.000,10.643,13.893,4.833,1.292,3.553,8.541,10.138,9.284,13.822,23.802,3.849,3.667,3.278,2.652,7.214,11.586,3.638,3.763,25.703,3.441,6.737,3.865,7.224,3.970,14.131,4.886,7.816,7.549,9.738,15.081,6.098,8.156,5.232,4.986,5.957,8.272,9.047,6.273,17.326,6.285,11.681,6.865,16.493,6.238,10.950,5.932,9.296,7.745,22.444,6.761,37.408,14.374,24.750,9.893,11.202,8.408,18.619,25.768,10.828,10.255,10.139,25.156,24.259,19.191,14.614,23.088,12.125,8.673,11.357,13.881,14.464,15.565,26.267,11.654,14.883,15.786,16.040,11.242,16.837,26.215,12.125,15.611,12.908,26.027,24.473,31.120,13.409,15.426,11.461,35.714,14.439,15.311,27.994,24.748,22.584,13.888,26.413,24.458,34.113,37.452,35.476,15.074,17.393,28.057,18.218,18.918,31.966,21.812,22.657,25.096,24.892,34.303,40.591,26.984,33.385,52.750,30.382,45.382,46.010,46.683,36.477,36.761,53.626
node/2636758535,9.687,48.737,35.685,31.878,29.980,29.353,27.265,24.290,26.103,22.494,23.566,20.529,21.226,20.080,19.448,20.158,24.914,20.636,21.864,18.528,19.119,17.405,16.332,15.515,15.558,16.326,13.638,10.413,14.342,12.159,10.833,11.340,8.616,28.944,9.047,28.361,9.608,11.020,30.314,15.879,26.125,9.533,8.852,7.940,4.651,22.509,15.879,7.843,4.489,3.567,17.233,5.988,1.166,1.741,17.170,30.217,3.327,12.289,4.581,9.306,0.000,4.204,5.750,10.944,7.688,19.795,22.226,2.711,23.474,12.421,6.866,10.294,8.138,8.747,19.411,4.120,13.290,9.857,14.322,8.173,6.199,7.463,7.226,11.514,26.516,7.836,6.335,6.988,19.390,27.466,10.921,7.594,8.933,9.524,15.609,17.924,8.486,15.925,29.711,8.939,24.066,11.360,8.213,9.527,9.470,15.584,8.735,17.397,37.195,16.413,49.263,26.759,39.501,19.545,10.701,10.509,30.474,14.937,11.766,12.242,12.936,14.324,13.427,10.396,26.998,34.943,11.765,18.325,12.865,12.429,26.849,12.164,38.121,13.814,27.268,28.170,28.425,20.894,29.222,38.070,14.880,27.996,15.189,16.207,36.328,42.975,17.171,16.630,21.113,47.569,24.091,20.262,18.790,20.822,34.969,23.540,20.545,36.843,45.968,49.307,47.331,23.462,21.757,21.475,27.870,28.570,43.821,31.464,32.309,34.748,34.544,29.382,34.344,36.636,43.037,46.503,33.401,40.461,41.088,41.762,39.496,46.413,51.374
node/1600767375,12.603,53.730,40.679,36.872,34.973,34.346,31.645,28.670,30.483,26.874,29.120,25.523,22.766,21.619,20.988,21.697,26.453,22.175,23.404,20.067,20.659,18.945,17.872,17.055,17.098,17.865,15.178,17.820,15.881,17.152,12.372,12.880,11.531,31.860,11.963,31.276,11.147,12.559,33.229,17.518,29.040,12.449,10.392,9.480,7.566,25.424,18.794,10.758,7.404,6.362,20.149,9.599,4.095,5.208,20.086,35.871,6.793,15.900,8.192,12.918,4.003,0.000,9.361,14.555,11.299,22.711,25.141,6.177,34.305,10.419,10.476,13.523,11.367,12.358,22.326,6.819,16.901,12.108,12.320,10.924,8.950,10.213,9.977,14.812,29.431,10.609,9.108,9.761,26.164,30.381,13.694,10.367,11.706,12.297,14.569,21.535,16.138,19.536,32.626,11.713,26.982,14.133,8.226,12.300,15.751,19.195,16.279,21.009,42.937,20.024,52.178,29.674,45.243,28.857,18.289,18.097,33.389,14.950,19.354,20.140,20.798,14.338,13.441,10.409,29.914,37.858,19.353,21.936,20.453,18.602,29.765,12.178,41.037,22.195,30.183,31.086,31.340,27.798,32.138,40.986,23.470,30.912,20.900,16.221,39.243,45.890,21.038,20.497,25.298,50.484,26.897,24.129,18.803,20.835,37.884,28.228,20.558,39.758,48.883,52.223,50.246,26.696,24.194,21.488,30.210,30.910,46.736,33.805,34.650,37.089,36.885,29.395,34.358,38.977,45.378,46.516,36.635,40.474,41.102,41.775,42.730,48.754,51.387
node/2606420203,8.693,46.100,33.048,29.242,27.343,26.716,23.907,20.932,22.746,19.137,21.490,17.892,20.354,20.379,21.900,25.796,30.552,20.558,14.837,16.208,24.758,20.216,18.357,17.994,21.197,18.957,12.827,10.081,19.980,9.569,16.471,16.979,10.442,21.335,7.796,20.752,15.246,16.659,22.705,21.517,18.516,5.220,14.491,9.926,4.946,14.900,9.872,3.520,4.032,6.980,12.170,2.299,5.331,4.076,9.458,25.172,2.867,7.244,1.185,4.090,5.798,9.047,0.000,5.899,2.643,13.149,14.745,3.915,18.430,21.466,2.510,5.249,3.093,3.853,11.821,8.062,8.245,4.964,23.367,4.641,3.213,3.856,3.703,6.469,18.738,4.876,4.292,4.028,14.345,19.688,6.470,4.635,5.973,6.564,10.564,12.879,5.526,10.880,21.933,5.980,16.288,11.472,12.969,6.568,7.426,10.539,5.775,12.352,27.051,11.368,42.015,18.981,29.357,14.500,7.742,7.550,23.226,22.244,8.806,8.953,14.746,21.632,20.735,15.667,19.221,27.695,8.806,13.280,9.906,10.357,19.071,12.041,30.874,16.261,19.490,20.393,20.647,15.849,21.445,30.823,16.732,20.218,13.117,22.503,29.080,35.727,15.099,14.558,16.068,40.321,19.046,19.918,24.470,21.224,27.191,18.495,22.889,29.065,38.720,42.059,40.083,19.681,22.000,24.533,22.825,23.525,36.573,26.419,27.265,29.703,29.499,30.779,37.067,31.591,37.992,49.226,31.329,41.858,42.486,43.159,37.424,41.368,52.771
